msoa_code,msoa_name,local_auth_code,local_auth_name,total_cases,total_population_mid_2018,cases_per_thousand,cx,cy,week,cases,cummulative_cases,cases_delta,cummulative_delta,cases_rank_stand,date
E02000154,Orpington West,E09000006,Bromley,46,8509,5.4060406628275945,0.094649985,51.37929799,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000155,Orpington East,E09000006,Bromley,26,6973,3.728667718342177,0.11398651800000001,51.37848839,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000156,West Wickham,E09000006,Bromley,56,12239,4.5755372170929,-0.013022521,51.376616299999995,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000157,Crofton,E09000006,Bromley,15,8262,1.8155410312273057,0.07485705599999999,51.37317602,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000158,Goddington,E09000006,Bromley,23,7825,2.939297124600639,0.114020341,51.36895776,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000159,Keston,E09000006,Bromley,20,6962,2.872737719046251,0.041893092,51.36455506,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000160,Hayes South & Coney Hall,E09000006,Bromley,47,8038,5.8472256780293606,0.011132992,51.365571100000004,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000161,Orpington South,E09000006,Bromley,30,8808,3.4059945504087192,0.092892196,51.36358581,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000162,Farnborough,E09000006,Bromley,50,6990,7.15307582260372,0.07152045900000001,51.34470349,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000163,Chelsfield & Green Street Green,E09000006,Bromley,43,7764,5.538382277176713,0.115776766,51.34977184,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000165,Biggin Hill West,E09000006,Bromley,7,6984,1.002290950744559,0.018337541000000002,51.31416416,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000166,Highgate West,E09000007,Camden,5,9092,0.5499340079190497,-0.155807071,51.56484033,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000167,Hampstead Town,E09000007,Camden,12,9437,1.2715905478435943,-0.174931239,51.56177332,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000168,Tufnell Park West,E09000007,Camden,22,9501,2.3155457320282076,-0.142048396,51.55563864,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000169,Frognal,E09000007,Camden,19,9199,2.0654418958582457,-0.186473544,51.55688026,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000170,Fortune Green,E09000007,Camden,24,9690,2.476780185758514,-0.201167481,51.55416138,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000171,Mansfield Road & Park Hill Road,E09000007,Camden,18,9464,1.9019442096365173,-0.159030678,51.55272431,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000172,Kentish Town West,E09000007,Camden,32,12101,2.6444095529295097,-0.147973198,51.54978074,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000173,Fitzjohns & Royal Free,E09000007,Camden,23,9893,2.324876175073284,-0.173744735,51.55000999,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000174,Kentish Town East,E09000007,Camden,12,10236,1.1723329425556859,-0.136033311,51.54846813,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000175,West Hampstead,E09000007,Camden,27,11240,2.402135231316726,-0.189874447,51.54938963,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000176,Belsize Park,E09000007,Camden,5,7654,0.6532532009406846,-0.168234175,51.5478326,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000177,Chalk Farm,E09000007,Camden,26,10464,2.484709480122324,-0.153369203,51.54565994,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000178,Kilburn Grange,E09000007,Camden,26,10424,2.49424405218726,-0.199588104,51.54664577,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000179,Adelaide Road,E09000007,Camden,17,7577,2.2436320443447273,-0.164189551,51.54477164,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000180,Camden Road South,E09000007,Camden,11,9764,1.1265874641540352,-0.13137664300000002,51.54428257,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000181,South Hampstead,E09000007,Camden,20,9139,2.18842324105482,-0.18731465600000002,51.54385649,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000182,Swiss Cottage,E09000007,Camden,15,8675,1.7291066282420748,-0.171114723,51.54109306,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000183,Primrose Hill,E09000007,Camden,13,8612,1.5095215977705527,-0.152702562,51.5402626,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000184,Camden Street & Elm Village,E09000007,Camden,13,10251,1.2681689591259389,-0.136310318,51.539473,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000185,Kilburn East,E09000007,Camden,41,9954,4.11894715692184,-0.18782537,51.53893215,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000186,Camden Town & Mornington Crescent,E09000007,Camden,9,8180,1.1002444987775062,-0.144617549,51.53305053,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000187,Somers Town,E09000007,Camden,20,11091,1.803263907672888,-0.128794489,51.53395608,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000188,Euston,E09000007,Camden,24,8883,2.701789935832489,-0.138936738,51.52890131,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000189,Gray's Inn Road,E09000007,Camden,4,7083,0.5647324579980234,-0.118606609,51.52791947,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000190,Bloomsbury East,E09000007,Camden,14,8540,1.639344262295082,-0.12409031400000001,51.52615972,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000191,Fitzrovia East & Bloomsbury West,E09000007,Camden,20,8703,2.298058140870964,-0.134180076,51.52249221,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000192,Hatton Garden & Theobalds Road,E09000007,Camden,19,8784,2.163023679417122,-0.113067015,51.52135648,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000193,"Holborn, St Giles & Bloomsbury South",E09000007,Camden,6,8595,0.6980802792321117,-0.12238616199999999,51.51867492,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000194,Crystal Palace Triangle,E09000008,Croydon,30,9410,3.1880977683315623,-0.086727794,51.41559452,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000195,Upper Norwood,E09000008,Croydon,37,9833,3.7628394182853655,-0.10512158699999999,51.41605726,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000196,Norbury East,E09000008,Croydon,41,8087,5.069865215778409,-0.1154244,51.40990404,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000197,Norbury West,E09000008,Croydon,38,9593,3.961221724173877,-0.12511988400000001,51.40639535,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000198,Thornton Heath North West,E09000008,Croydon,38,8746,4.3448433569631835,-0.098626268,51.40597742,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000199,Thornton Heath North East,E09000008,Croydon,50,8414,5.942476824340385,-0.091186246,51.40294909,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000200,South Norwood Hill,E09000008,Croydon,36,8847,4.069175991861648,-0.079504873,51.40318014,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000201,South Norwood Central,E09000008,Croydon,28,9256,3.025064822817632,-0.06959752599999999,51.39976246,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000202,Thornton Heath West,E09000008,Croydon,33,8486,3.888757954277634,-0.110646392,51.39912385,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000203,Thornton Heath Central,E09000008,Croydon,60,7937,7.559531309058839,-0.097741138,51.39683112,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000204,West Thornton North,E09000008,Croydon,54,9620,5.613305613305613,-0.11899971599999999,51.39458006,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000206,Selhurst North,E09000008,Croydon,34,10206,3.3313737017440723,-0.089361186,51.39078301,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000207,Woodside & Ashburton,E09000008,Croydon,31,9156,3.3857579729139364,-0.066843473,51.38869439,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000208,University Hospital & Queen's Road,E09000008,Croydon,63,10902,5.778756191524491,-0.10629726099999999,51.38845075,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000209,West Thornton South & Ampere Way,E09000008,Croydon,47,8833,5.320955507755009,-0.12464899900000001,51.38685746,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000210,Addiscombe North,E09000008,Croydon,19,8512,2.232142857142857,-0.077955992,51.38473429,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000211,Monks Orchard,E09000008,Croydon,24,8094,2.965159377316531,-0.046477894000000006,51.38346148,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000212,Broad Green & Waddon Marsh,E09000008,Croydon,50,9306,5.372877713303245,-0.11763786400000001,51.38038037,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000213,Selhurst South & West Croydon,E09000008,Croydon,93,11127,8.358047991372338,-0.099604463,51.38148794,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000214,Addiscombe East,E09000008,Croydon,23,6245,3.6829463570856684,-0.066392831,51.37939939,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000215,Addiscombe West,E09000008,Croydon,59,11321,5.211553749668758,-0.083730481,51.37864414,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000216,Park Hill & Lloyd Park,E09000008,Croydon,27,6941,3.8899294049848727,-0.07767794,51.36948247,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000217,Croydon Minster & Waddon North,E09000008,Croydon,38,12202,3.1142435666284216,-0.11085579699999999,51.37254917,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000218,Shirley East,E09000008,Croydon,11,6782,1.6219404305514598,-0.030631033999999998,51.37106525,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000219,Shirley West,E09000008,Croydon,25,7535,3.3178500331785004,-0.047270608,51.36531533,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000220,Central Croydon,E09000008,Croydon,70,12744,5.49278091650973,-0.096259204,51.36835561,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000221,Waddon South,E09000008,Croydon,59,10834,5.445818718848071,-0.112571495,51.35893527,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000222,Croham,E09000008,Croydon,30,8323,3.6044695422323683,-0.08616432800000001,51.35815011,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000223,New Addington North,E09000008,Croydon,21,8635,2.4319629415170816,-0.020428238,51.35409055,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000224,Purley North,E09000008,Croydon,12,8016,1.4970059880239521,-0.099494261,51.34911945,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000225,New Addington Central,E09000008,Croydon,29,7609,3.811276120383756,-0.013432777,51.34779352,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000226,Selsdon,E09000008,Croydon,18,7519,2.393935363745179,-0.066701417,51.35050236,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000227,Forestdale,E09000008,Croydon,38,11492,3.3066481030281936,-0.036631565,51.34601949,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000228,Sanderstead,E09000008,Croydon,23,7770,2.9601029601029603,-0.08450488699999999,51.34048426,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000229,New Addington South,E09000008,Croydon,23,6791,3.3868355175968192,-0.007107174,51.33762268,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000230,Purley Central,E09000008,Croydon,46,10536,4.365983295368261,-0.112159185,51.33932884,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000231,Woodcote,E09000008,Croydon,47,7628,6.161510225485055,-0.135008302,51.33454717,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000232,Selsdon Park & Hamsey Green,E09000008,Croydon,18,6299,2.857596443879981,-0.063283596,51.3298315,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000233,Kenley North,E09000008,Croydon,12,6525,1.839080459770115,-0.10870295,51.32394179,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000234,Coulsdon,E09000008,Croydon,38,8753,4.341368673597624,-0.12666909,51.32099494,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000235,Kenley South,E09000008,Croydon,22,7096,3.100338218714769,-0.09444277599999999,51.31801275,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000236,Woodmansterne,E09000008,Croydon,21,8014,2.6204142750187174,-0.146433455,51.31009405,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000237,Old Coulsdon,E09000008,Croydon,19,7685,2.47234873129473,-0.11813008800000001,51.30143402,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000238,Whitton Avenue West,E09000009,Ealing,24,9416,2.548853016142736,-0.34793675,51.55337417,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000239,Horsenden,E09000009,Ealing,23,8823,2.6068230760512296,-0.32675275600000003,51.54836846,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000240,Northolt West,E09000009,Ealing,41,10153,4.038215305820939,-0.37482429899999997,51.55005872,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000241,Northolt East,E09000009,Ealing,20,6690,2.9895366218236172,-0.364381015,51.54628242,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000242,Bilton Road,E09000009,Ealing,28,6862,4.080443019527834,-0.31281169600000003,51.53945627,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000243,Greenford North,E09000009,Ealing,26,8467,3.0707452462501474,-0.345708525,51.5380887,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000244,Perivale,E09000009,Ealing,18,7495,2.401601067378252,-0.323110034,51.535076600000004,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000245,Northolt South,E09000009,Ealing,35,8441,4.1464281483236585,-0.384559985,51.53913668,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000246,Kingshill Avenue,E09000009,Ealing,38,8678,4.378889144964277,-0.40017479799999994,51.53732279,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000247,Greenford West,E09000009,Ealing,72,10505,6.853879105188006,-0.36829852799999996,51.53492194,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000248,Hanger Hill East,E09000009,Ealing,16,7676,2.084418968212611,-0.291530681,51.52977261,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000249,Greenford South,E09000009,Ealing,69,7475,9.23076923076923,-0.353412567,51.52770363,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000250,Pitshanger,E09000009,Ealing,23,6300,3.6507936507936507,-0.308726111,51.52688653,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000251,Greenford Ravenor Park,E09000009,Ealing,31,7475,4.147157190635451,-0.363253496,51.52639277,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000252,North Acton,E09000009,Ealing,26,11431,2.274516665208643,-0.26380019,51.52540828,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000253,Cuckoo Park,E09000009,Ealing,32,9313,3.436057124449694,-0.336391434,51.52372236,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000254,Southall North,E09000009,Ealing,48,8402,5.712925493930016,-0.37382302700000003,51.521269200000006,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000255,Drayton Green & Cleveland,E09000009,Ealing,34,9285,3.66182014001077,-0.324432254,51.52210831,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000256,Ealing Broadway West,E09000009,Ealing,15,8675,1.7291066282420748,-0.314353372,51.51712602,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000257,Ealing Broadway East,E09000009,Ealing,26,14438,1.8008034353788613,-0.295388121,51.51741695,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000258,Acton Noel Road & Lunton Road,E09000009,Ealing,20,6971,2.869028833739779,-0.273677348,51.51679676,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000259,Brent Valley,E09000009,Ealing,25,6053,4.130183380142078,-0.342832992,51.51744474,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000260,Southall Park,E09000009,Ealing,54,9334,5.785301049925005,-0.37223368700000004,51.51222115,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000261,East Acton,E09000009,Ealing,53,11833,4.47899940843404,-0.25389508899999996,51.51135472,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000262,Acton Central,E09000009,Ealing,46,8910,5.162738496071829,-0.269493363,51.50955441,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000263,Southall West,E09000009,Ealing,69,11887,5.80466055354589,-0.386957476,51.50936088,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000264,Ealing Common & Twyford Ave,E09000009,Ealing,18,8433,2.134471718249733,-0.285306937,51.50844568,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000265,West Ealing,E09000009,Ealing,28,10676,2.6227051330086173,-0.32555232300000003,51.50883111,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000266,Norwood Green North & Windmill Park,E09000009,Ealing,88,11456,7.681564245810056,-0.356862379,51.50685433,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000267,Hanwell,E09000009,Ealing,15,7305,2.0533880903490758,-0.338258785,51.50680537,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000268,St Mary's,E09000009,Ealing,3,8944,0.3354203935599284,-0.301396112,51.50518813,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000269,Northfields,E09000009,Ealing,23,8021,2.867472883680339,-0.314050502,51.50497261,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000270,South Acton,E09000009,Ealing,32,7778,4.114168166623811,-0.27272320899999997,51.50269388,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
E02000271,Bedford Park,E09000009,Ealing,7,6895,1.015228426395939,-0.257698498,51.50156661,10,0.0,0.0,-0.000921052381087771,-0.000921052381087771,0.0,08/03/2020
